year;team 1;team 2;score;players;;;;;;;;;;;;;;;;;;;;;;
1971;Real Madrid;Celta de Vigo;3-0;García Remón;Verdugo;Benito;Zunzunegui;Velázquez;Zoco;Anzarda;Amancio;Aguilar;Grosso;Santillana;Fleitas;Grande;Miguel Ángel;De Felipe;;;;;;;;
1971;Real Madrid;Basel;2-1;García Remón;Benito;Verdugo;Zunzunegui;Velázquez;Zoco;Anzarda;Amancio;Aguilar;Grosso;Santillana;De Felipe;Grande;Fleitas;Miguel Ángel;;;;;;;;
1971;Real Madrid;Sabadell;2-0;García Remón;Verdugo;Benito;Touriño;Velázquez;Zoco;Anzarda;Amancio;Aguilar;Grosso;Santillana;Grande;De Felipe;Corral;Fleitas;;;;;;;;
1971;Real Madrid;Atlético de Bilbao;1-0;García Remón;Verdugo;Benito;Touriño;Velázquez;Zoco;Anzarda;Amancio;Aguilar;Grosso;Santillana;Pirri;Grande;Miguel Ángel;De Felipe;;;;;;;;
1971;Real Madrid;PSV;3-1;García Remón;Benito;Verdugo;Touriño;Velázquez;Zoco;Anzarda;Amancio;Aguilar;Grosso;Santillana;Grande;Pirri;Miguel Ángel;De Felipe;;;;;;;;
1971;Real Sociedad;Real Madrid;0-2;Miguel Ángel;Verdugo;Benito;Touriño;Velázquez;Zoco;Anzarda;Aguilar;Grosso;Amancio;Santillana;Marañón;Grande;De Felipe;Corral;;;;;;;;
1971;Real Madrid;Granada;4-2;García Remón;Verdugo;Benito;Touriño;Velázquez;Zoco;Pirri;Grosso;Amancio;Aguilar;Santillana;Fleitas;Grande;;;;;;;;;;
1971;Real Madrid;Deportivo de La Coruña;1-0;García Remón;Verdugo;Benito;Touriño;Velázquez;Pirri;Zoco;Grande;Anzarda;Aguilar;Santillana;Fleitas;;;;;;;;;;;
1971;Real Madrid;Atlético de Madrid;1-0;García Remón;Verdugo;Benito;Touriño;Velázquez;Pirri;Zoco;Grande;Anzarda;Grosso;Santillana;González;Fleitas;;;;;;;;;;
1971;Sevilla;Real Madrid;0-2;García Remón;Verdugo;De Felipe;Touriño;Velázquez;Zoco;Grande;Anzarda;Grosso;Aguilar;Santillana;González;;;;;;;;;;;
1971;Real Madrid;Córdoba;4-1;Miguel Ángel;Verdugo;Benito;Touriño;Velázquez;Pirri;Zoco;Aguilar;Amancio;Grosso;Santillana;De Felipe;;;;;;;;;;;
1971;Sabadell;Real Madrid;1-2;García Remón;Verdugo;Benito;Touriño;Velázquez;Pirri;Zoco;Aguilar;Amancio;Grosso;Santillana;De Felipe;Ortuño;;;;;;;;;;
1971;Real Madrid;CD Málaga;1-0;García Remón;Verdugo;Benito;Velázquez;Pirri;Zoco;González;Aguilar;Ortuño;Grosso;Santillana;;;;;;;;;;;;
1971;Real Madrid;Real Sociedad;2-1;García Remón;Verdugo;Benito;Velázquez;Pirri;Zoco;González;Aguilar;Amancio;Grosso;Santillana;Grande;Corral;De Felipe;Fleitas;;;;;;;;
1971;Valencia;Real Madrid;1-2;García Remón;Verdugo;Benito;Touriño;Velázquez;Grande;Zoco;Aguilar;Amancio;Grosso;Santillana;;;;;;;;;;;;
1971;Real Madrid;Español;3-0;García Remón;Verdugo;Benito;Touriño;Velázquez;Grande;Zoco;Aguilar;Grosso;Amancio;Santillana;De Felipe;Fleitas;;;;;;;;;;
1971;Real Madrid;Las Palmas;2-0;Miguel Ángel;Verdugo;Benito;Touriño;Velázquez;Pirri;Zoco;Aguilar;Amancio;Grosso;Santillana;;;;;;;;;;;;
1971;Real Madrid;Sporting de Gijón;1-0;García Remón;Verdugo;Benito;Touriño;Pirri;Zoco;Grande;Grosso;Amancio;Marañón;Santillana;De Felipe;Aguilar;;;;;;;;;;
1971;Real Madrid;Sevilla;4-1;García Remón;Verdugo;De Felipe;Touriño;Velázquez;Pirri;Zoco;Grande;Grosso;Amancio;Santillana;Aguilar;González;Miguel Ángel;Fleitas;;;;;;;;
1971;Real Madrid;San Andrés;5-1;García Remón;Verdugo;De Felipe;Touriño;Velázquez;Pirri;Zoco;Grande;Amancio;Marañón;Santillana;Aguilar;González;;;;;;;;;;
1971;Real Madrid;Español;3-0;García Remón;Benito;Verdugo;De Felipe;Touriño;Velázquez;González;Grande;Amancio;Marañón;Santillana;Aguilar;;;;;;;;;;;
1972;Castellón;Real Madrid;2-3;Miguel Ángel;Verdugo;Benito;José Luis;Velázquez;Pirri;Zoco;González;Macanás;Aguilar;Santillana;;;;;;;;;;;;
1972;Real Madrid;Sporting de Gijón;1-0;Miguel Ángel;Verdugo;Benito;José Luis;Velázquez;Pirri;Zoco;González;Macanás;Amancio;Santillana;Aguilar;;;;;;;;;;;
1972;Real Madrid;Keflavík;3-0;Miguel Ángel;José Luis;Andrés;Verdugo;Velázquez;Pirri;Zoco;Grande;Macanás;Aguilar;Santillana;;;;;;;;;;;;
1972;Keflavík;Real Madrid;0-1;Miguel Ángel;Benito;Andrés;Verdugo;Touriño;Velázquez;Pirri;Grande;Zoco;Macanás;Amancio;González;Marañón;;;;;;;;;;
1972;Real Madrid;Granada;2-1;Miguel Ángel;Andrés;Verdugo;Benito;Touriño;Grande;Pirri;Zoco;Anzarda;Amancio;Santillana;González;Marañón;;;;;;;;;;
1972;Valencia;Real Madrid;0-1;García Remón;José Luis;Verdugo;Benito;Velázquez;Zoco;González;Anzarda;Grosso;Aguilar;Santillana;Grande;;;;;;;;;;;
1972;Real Madrid;Arge? Pite?ti;3-1;García Remón;José Luis;Benito;Fernández;Velázquez;Zoco;Grande;Anzarda;Grosso;Amancio;Santillana;Andrés;Marañón;;;;;;;;;;
1972;Real Madrid;Oviedo;3-0;García Remón;Touriño;Benito;José Luis;Velázquez;Zoco;Grande;Anzarda;Grosso;Amancio;Santillana;Marañón;;;;;;;;;;;
1972;Real Madrid;Burgos;2-0;García Remón;Touriño;Benito;Fernández;Velázquez;Zoco;Grande;Macanás;Grosso;Amancio;Santillana;Aguilar;Marañón;;;;;;;;;;
1972;Real Madrid;Español;1-0;García Remón;Touriño;Benito;José Luis;Velázquez;Zoco;Pirri;Anzarda;Grosso;Amancio;Santillana;Grande;;;;;;;;;;;
1972;Real Madrid;Real Sociedad;6-1;García Remón;Touriño;Benito;José Luis;Velázquez;Zoco;Pirri;Grosso;Aguilar;Marañón;Santillana;Verdugo;Andrés;Miguel Ángel;Grande;;;;;;;;
1972;Real Madrid;Celta de Vigo;1-0;García Remón;Andrés;Touriño;Benito;José Luis;Pirri;Zoco;Aguilar;Grosso;Amancio;Santillana;;;;;;;;;;;;
1972;Real Madrid;Castellón;2-0;García Remón;Andrés;Touriño;Benito;José Luis;Pirri;Zoco;Aguilar;Grosso;Amancio;Santillana;Verdugo;Fermín;;;;;;;;;;
1972;Real Madrid;Las Palmas;2-1;García Remón;José Luis;Verdugo;Benito;Touriño;Velázquez;Pirri;Zoco;Aguilar;Amancio;Santillana;Grosso;;;;;;;;;;;
1972;Atlético de Madrid;Real Madrid;1-2;García Remón;Verdugo;Benito;Touriño;Velázquez;Pirri;Zoco;Aguilar;Amancio;Grosso;Santillana;;;;;;;;;;;;
1972;Granada;Real Madrid;1-2;García Remón;Andrés;Verdugo;Touriño;José Luis;Grande;Pirri;Fermín;González;Aguilar;Santillana;;;;;;;;;;;;
1972;Real Madrid;Dynamo Kyiv;3-0;García Remón;José Luis;Benito;Touriño;Velázquez;Pirri;Zoco;Grande;Aguilar;Amancio;Santillana;González;Verdugo;;;;;;;;;;
1972;Real Madrid;Valencia;2-1;García Remón;Touriño;Benito;José Luis;Velázquez;Pirri;Zoco;Grande;Aguilar;Amancio;Santillana;Verdugo;Fermín;;;;;;;;;;
1972;Oviedo;Real Madrid;1-2;García Remón;Verdugo;Touriño;José Luis;Velázquez;Pirri;Zoco;Grande;Aguilar;Amancio;Santillana;;;;;;;;;;;;
1972;Burgos;Real Madrid;2-3;García Remón;Touriño;Benito;José Luis;Velázquez;Pirri;Zoco;Grande;Aguilar;Amancio;Santillana;Verdugo;González;;;;;;;;;;
1972;Real Madrid;CD Málaga;2-0;García Remón;Verdugo;Touriño;José Luis;Velázquez;Pirri;Zoco;Grande;Macanás;Amancio;Aguilar;Andrés;;;;;;;;;;;
1973;Real Madrid;Zaragoza;4-0;García Remón;Touriño;Benito;José Luis;Planelles;Pirri;Zoco;Mas;Aguilar;Netzer;Grosso;Del Bosque;Marañón;Junquera;Verdugo;;;;;;;;
1973;Real Madrid;Atlético de Madrid;2-0;García Remón;Touriño;Benito;José Luis;Velázquez;Zoco;Pirri;Mas;Netzer;Amancio;Santillana;Junquera;Grosso;;;;;;;;;;
1973;Real Madrid;Las Palmas;5-0;Junquera;Touriño;Benito;José Luis;Velázquez;Zoco;Pirri;Mas;Netzer;Aguilar;Santillana;Grosso;Marañón;;;;;;;;;;
1973;Real Madrid;Racing de Santander;3-2;Junquera;Touriño;Benito;José Luis;Velázquez;Zoco;Pirri;Mas;Netzer;Amancio;Santillana;Verdugo;;;;;;;;;;;
1973;Real Madrid;Español;2-1;Junquera;Touriño;Benito;José Luis;Velázquez;Pirri;Zoco;Mas;Amancio;Aguilar;Netzer;Marañón;Grosso;;;;;;;;;;
1973;Murcia;Real Madrid;0-1;García Remón;Touriño;Benito;Morgado;Velázquez;Planelles;Zoco;Macanás;Amancio;Grosso;Marañón;;;;;;;;;;;;
1973;Real Madrid;Athletic Club;1-0;García Remón;Rubiñán;Benito;Morgado;Velázquez;Planelles;Zoco;Pirri;Macanás;Grosso;Amancio;Santillana;;;;;;;;;;;
1973;Real Madrid;Oviedo;2-0;Junquera;Touriño;Benito;José Luis;Camacho;Velázquez;Mas;Netzer;Amancio;Grosso;Santillana;Macanás;Del Bosque;;;;;;;;;;
1973;Atlético de Madrid;Real Madrid;0-2;Junquera;Morgado;Benito;Touriño;José Luis;Velázquez;Del Bosque;Macanás;Amancio;Grosso;Netzer;Marañón;Santillana;;;;;;;;;;
1973;Real Madrid;Valencia;2-1;Junquera;Morgado;Touriño;Benito;José Luis;Velázquez;Del Bosque;Macanás;Amancio;Grosso;Marañón;Mas;;;;;;;;;;;
1973;Real Madrid;Elche;1-0;Miguel Ángel;Verdugo;Benito;José Luis;Camacho;Pirri;Del Bosque;Mas;Amancio;Grosso;Marañón;Santillana;;;;;;;;;;;
1973;Real Madrid;Celta de Vigo;6-1;Junquera;Verdugo;Benito;José Luis;Velázquez;Del Bosque;Pirri;Mas;Aguilar;Netzer;Marañón;Zoco;Grosso;;;;;;;;;;
1973;Real Madrid;Real Sociedad;3-1;Junquera;Verdugo;Benito;José Luis;Velázquez;Del Bosque;Pirri;Mas;Amancio;Aguilar;Netzer;Marañón;Grosso;Miguel Ángel;Morgado;;;;;;;;
1973;Real Madrid;Betis;7-1;Miguel Ángel;Verdugo;Touriño;José Luis;Velázquez;Del Bosque;Pirri;Macanás;Amancio;Grosso;Santillana;Rubiñán;Marañón;;;;;;;;;;
