year,WinOrLost,04 | BDFutbo,Aarón Ñíguez Esclapez,Abass Muyiwa Lawal,Abel Enrique Aguilar Tapia,Abel Gómez Moreno,Ablaye Sarr Faye,Adolfo Romero León,Adrián Cuevas Algeciras,Adrián Martín Cardona,Adrián Rodríguez López,Adrián Ruiz Ortiz,Agapito Moncaleán González,Agustín Piñero Narbona,Agustín Vara Sánchez,Al-Lal Mohamed Amar,Alberto García Gutiérrez,Alberto Jiménez Monteagudo,Alberto José Becerra Vila,Alberto Ramírez Dioses,Alberto Sansinena Chamorro,Alejandro Benítez Escobar,Alejandro Bergantiños García,Alejandro Campano Hernando,Alejandro Colorado Ramírez,Alejandro García Benítez,Alejandro Nannini,Alejandro Pablo de Bartolo,Alejandro Pavón Amparo,Alejandro Revuelta Candón,Alejandro Satoca Borja,Alexander Kutschera,Alexandre Geijo Pazos,Alfonso Martín Castillo,Alfonso Martínez Zambrano,Alfonso Pérez Brisimiri,Alfonso Soto Romero,Amado Antonio Hernández Hernández,Andrés Bernal Arranz,Andrés González Brito,Andrés Pato Bernal,Andrés Rodríguez Serrano,Antonio Ballesteros Morales,Antonio Baltasar Doblas Santana,Antonio Delgado Caña,Antonio García Contreras,Antonio Guevara Álvarez,Antonio Guzmán Ramírez,Antonio Jesús Seoane Ochoa,Antonio Jesús Vera Palmés,Antonio Jiménez Torres,Antonio José González Santos,Antonio José López Muñoz,Antonio Juan Santana del Pino,Antonio Lechuga Mateos,Antonio Luis Flores Sánchez-Garrido,Antonio Manuel Mata Olivera,Antonio Manuel Real Hernández,Antonio Manuel Ruiz Fernández,Antonio Miguel Pacheco Holgado,Antonio Méndez Méndez,Antonio Poyatos Medina,Antonio Pérez Cortijo,Antonio Ramiro Pérez,Antonio Ramos Viqueira,Antonio Reyes González,Antonio Ricardo Domene Pelayo,Antonio Rincón Gómez,Antonio Romero Lafuente,Antonio Serrano González,Antonio Suárez Angulo,Antonio Sánchez de la Calle,Antonio Vega Narbona,Antonio Vázquez Román,Ariel Silvio Zárate Riga,Armindo Rubbin Ceccón,Asier Arranz Martín,Aurelio Santos Rodríguez,Aythami Artiles Oliva,Bartholomew Owogbalor Ogbeche,Benjamín Zarandona Esono,Bernardo Acosta Miranda,Bernardo Cid Alonso,Borja Ferrer Solavera,Borja Jiménez Macías,Branislav Bajić,Brian Óscar Sarmiento,Bruno Caldini Perone,Bruno Herrero Arias,Carlos Barraso Ruiz,Carlos Calvo Sobrado,Carlos Cuenca Outerelo,Carlos Ernesto Fontana Bendahan,Carlos Manuel García Cuervo,Carlos Merayo Delgado,Carlos Monje Serrano,Carlos Osma Rodríguez,Carlos Rodríguez Peña,Carlos Álvarez de Lara Navarrete,Cristóbal Becerra Ramírez,César Esteban Blanco,César Ramón Gómez,Damián Óscar Timpani,Daniel Albacete Pérez,Daniel Alberto Pendín Sánchez,Daniel Barroso Alcubilla,Daniel Cornejo Sánchez,Daniel González Güiza,Daniel Hedrera Lobatón,Daniel Ignacio Murúa Burgos,Daniel Lainez Herrera,Daniel López Ramos,Daniel Zúñiga Heras,Dante Adrián Sanabria Bazán,David Bonilla Díaz,David Català Jiménez,David Clotet Roca,David Díaz Mangano,David García Cubillo,David Gutiérrez de Coz,David James Hodgson,David Lepe Évora,David León Ruiz,David Moreno Ramírez,David Narváez Barrera,David Navarro Valenzuela,David Prieto Gálvez,David Rodríguez Lombán,David Román Cid,David Vidal Tomé,Dejan Batrović,Diego Castillo Marchena,Diego Diánez Blanco,Diego Garrido Valencia,Diego Miguel López Santos,Diego Moreno Gavilán,Diego Ramírez Otero,Diego Saborido Gaona,Diego Sánchez Morgado,Diego Vera Cuesta,Dragan Pavlović,Dragoslav Čakić,Eduardo Aguilar Leiva,Eduardo Beigveder Merino,Eduardo García León,Eduardo González Ruiz,Eduardo Moya Cantillo,Eduardo Odriozola Rucoba,Elidio Cortés Carballo,Eloy Angulo Sivianes,Emerson Luiz de Castro Silva,Emiliano Daniel Armenteros,Emilio José Viqueira Moure,Emilio Nicolás Comisso,Enrique Lobato Bellido,Enrique Olmo Barrera,Enrique Sala Saumell,Ermen de Jesús Benítez Mesías,Ernesto Fernández Pérez,Ernesto Galán Íñigo,Fabián Ariel Orellana Valenzuela,Felipe Rodríguez Gutiérrez,Felipe Romero Rivas,Fermín Isla Vega,Fernando José Socas Gorrín,Fernando Miguel Cebrián Alarcón,Fernando Monterde Estévez,Fernando Niño Bejarano,Fernando Ramón Méndez Gómez,Fernando Román Corchado,Fernando Sánchez Doblas,Fidel Ibañez López,Francisco Ahumada Carrasco,Francisco Alejandro Pineda Macías,Francisco Aleñá Jiménez,Francisco Atienza García,Francisco Bernal Padillo,Francisco Chamorro Cabral,Francisco David Pérez Poyato,Francisco David Sousa Franquelo,Francisco González Lorenzo,Francisco González Sabao,Francisco Higuera Fernández,Francisco Javier Aguilera Toledo,Francisco Javier Cabral Román,Francisco Javier Cachorro González,Francisco Javier Casares Peña,Francisco Javier Cordero Salas,Francisco Javier Cuaresma Gallego,Francisco Javier Galán Moreno,Francisco Javier González Peña,Francisco Javier Hervás Calle,Francisco Javier Iglesias García,Francisco Javier Lledó Llano,Francisco Javier Priego Redondo,Francisco Javier Romero Martínez,Francisco Javier Selma Cano,Francisco Javier Sutil Ramos,Francisco Javier Zafra Niño,Francisco Javier Zafra de los Santos,Francisco Jesús Pérez Malia,Francisco Jiménez Martín,Francisco José Amarillo Bermejo,Francisco José Maldonado Collante,Francisco Jurado Molina,Francisco Lara Mauricio,Francisco Manuel Ramírez Carrasco,Francisco Miguel Gutiérrez Jiménez,Francisco Ortiz de Zárate Ruiz,Francisco Ruiz Suárez,Francisco Sánchez Curiel,Francisco Sánchez Franzón,Francisco de Asís Peña Sevilla,Francisco de Borja Perea Navarro,Franco Daniel Amoroso,Gabino Rodríguez Rodríguez,Gabor Bukran,Gaspar López Rogles,Gerard Autet Serrabasa,Giancarlo Gregorio Maldonado Marrero,Gino Mauro Padula,Ginés Asensio Ruiz,Gonzalo Daniel Gaitán,Gonzalo Román del Bono,Guillermo Alejandro Escribano Carrillo,Guillermo Navarro Murillo,Gustavo Adolfo Cañizares Rocamora,Gustavo Dalto,Gustavo Matías Alustiza,Guzmán Casaseca Lozano,Henrik Larsen,Hilario Velasco Buendía,Héctor Font Romero,Héctor Verdés Ortega,Iago Bouzón Amoedo,Ignacio García Cintado,Igor Musa,Ildefonso Mendoza Cataluña,Ismael Barragán Ruiz,Ismael Santiago López López,Israel David Bascón Gigato,Ivan Gutiérrez de Quijano Zarzuela,Iván Aguilar Díaz,Iván Daniel Caballero Lucena,Iván Jiménez Villalba,Iván Navarro Mateos,Iñaki Fernández de Mendiola Yurrebaso,Iñigo Vélez de Mendizabal Fernández de Garaialde,Jacinto Barroso Marcos,Jaime Reina Fernández,Jairo Cordero Carrasco,Javier Alejandro Forján Gutiérrez,Javier Añón Esteban,Javier Camuñas Gallego,Javier Moreno Peña,Javier Muñoz Arévalo,Javier Patiño Lachica,Javier del Pino González,Jerónimo Figueroa Cabrera,Jesús Barbadilla Cervilla,Jesús Capitán Prada,Jesús Gómez Cos,Jesús Javier Taboada Pedreira,Jesús Manuel Camacho Gimeno,Jesús Mendoza Aguirre,Jesús Morillas Fernández,Jesús Parada Prado,Jesús Peña Naval,Jesús Ramos Sevilla,Jesús Rodríguez Tato,Jesús Soto Yuste,Jesús Unanua Becerril,Jesús Viñegla Lafuente,Jesús Ángel López González,Joaquín Béjar Martínez,Joaquín del Moral Sánchez,Jordan Lamela Garrido,Jordi Fabregat Valmaña,Jordi Lardín Cruz,Jorge Cordero Sánchez,Jorge Espeleta Blasco,Jorge González Díaz,Jorge Herrero Arias,Jorge Luis Mínguez Parreño,Jorge Luque García,Jorge Mújika Larrañaga,Jorge Yepes Roda,José Alberto Ibáñez Martín,José Alberto Rodríguez Soria,José Antonio Amaro Pérez,José Antonio Cortés Carretero,José Antonio Domínguez Becerra,José Antonio González Alcalá,José Antonio Parada Prado,José Antonio Pérez Cruz,José Antonio Quintero Bueno,José Antonio Ramírez Ortega,José Antonio Rodríguez Álvarez,José Antonio Ruiz Martínez,José Benito Yáñiz Goñi,José Calzado Gómez,José Carbonell Calatayud,José Carlos Trasante Martínez,José Carvajal Puente,José David Cabello García,José Diego Román Relinque,José Dávila Blázquez,José Galán Barba,José García Pacheco,José Gómez Duque,José Luis Benítez Portillo,José Luis Deus Rodríguez,José Luis Domínguez Pérez,José Luis Gallardo Montes,José Luis García García,José Luis González Vázquez,José Luis Hernández Martínez,José Luis Mancilla Garrido,José Luis Martín Ortega,José Luis Moreno Rodríguez,José Luis Rodríguez Muñoz,José Luis Rosado Fernández,José Luis Sánchez Amezcua,José Luis Sánchez Capdevila,José Luis Urbano Martínez,José Luis Zaldívar González,José Malía Fernández,José Manuel Caraballo Cabeza,José Manuel Casado Bizcocho,José Manuel García Flores,José Manuel González González,José Manuel Martín Pérez,José Manuel Ortiz Gómez,José Manuel Reina García,José Manuel Rodríguez Romeo,José Manuel Rueda Sampedro,José Manuel Santisteban González,José Manuel Serrano Arenas,José Manuel Sertucha Ereñozaga,José Manuel Villarán Toribio,José Martínez Correa,José María Casasola Muñoz,José María Giménez Pérez,José María Mena García,José María Romero Poyón,José María Álvarez de la Rosa,José Mayo Vázquez,José Miguel Fernández Cabrera,José Miguel Pala Ruiz,José Navarro Ladrón de Guevara,José Parra Espinar,José Pineda Cárdenas,José Prieto Valenzuela,José Puche Vicente,José Ramón Alonso Pérez,José Ramón Eizmendi Urdangarín,José Ramón García Fernández,José Ravelo Rodríguez,José Reguera Caballero,José Ruiz García,José Sánchez Benítez,José Sánchez Fernández,José Torres Domínguez,José Varón Arraez,José Vega Díez,José del Castillo Rodríguez,Juan Alberto Sánchez Salas,Juan Alias Aguilar,Juan Antonio Ceballos Castilla,Juan Antonio Crespín Rodríguez,Juan Antonio González Sarmiento,Juan Antonio Maqueda Escobar,Juan Antonio Portela Muñoz,Juan Antonio Sánchez Franzón,Juan Benítez Ramos,Juan Calahorro Bares,Juan Carlos Benítez Barriga,Juan Carlos Castillo Marchena,Juan Carlos Franco Fernández,Juan Carlos Gallardo Caro,Juan Carlos Moreno Rojo,Juan Carlos Márquez Infantes,Juan Carlos Núñez Benicio,Juan Carlos Rojas Díaz,Juan Carlos Romero Cabral,Juan Carlos Tey Ormazábal,Juan Fulgencio Rosillo Meseguer,Juan Galán Bayarri,Juan Garrido Canales,Juan Garrido Valencia,Juan José Bautista Benítez,Juan José Burgos Burgos,Juan José García Granero,Juan José Pérez Cañestro,Juan José Torres Ramiro,Juan Luis Fernández Redondo,Juan Luis Mora Palacios,Juan Luis Sánchez Fernández,Juan Maldonado Martín,Juan Manuel Llaves Sánchez,Juan Manuel López García,Juan Manuel Reyes Perdiguero,Juan Manuel Rosado Mojarro,Juan Miguel Recio Trigueros,Juan Miguel San Román Calvo,Juan Moreno López,Juan Moyano Oliveros,Juan Pedro Ramos Sevilla,Juan Piñero Peñalosa,Juan Pozo Díaz,Juan Ramón Pedrero González,Juan Rodríguez Vidal de Torres,Juan Sebastián Pegalajar Valero,Julio Cobos Moreno,Julio García Escudero,Julio José Iglesias Rouget,Julio Murga Gutiérrez,Julio Pineda Romero,Julián Monje Sandoval,Leandro Andrés Gioda,Lorenzo Saborido Marchena,Lucas Leonel Correa Sebben,Lucas Porcar Teixidó,Luis García Conde,Luis González Salazar,Luis Lahera Gago,Luis Manuel Jiménez Blanco,Luis Manuel Rubiales Béjar,Luis Miguel Fernández Domínguez,Luis Miguel Martínez Damián,Luis Miguel Rico Fernández,Luis Víctor Verde Ballesteros,Maikel Hermann Naujoks García,Manuel Blanco Rodríguez,Manuel Calero Hernández,Manuel Carlos Quesada Candela,Manuel Chumilla Nocete,Manuel García Ardura,Manuel García Perdigones,Manuel Hernández Montoya,Manuel Jesús Gutiérrez Lagares,Manuel Martínez Pérez,Manuel Mendoza Darias,Manuel Mesa Gallego,Manuel Mesa Quirós,Manuel Moscoso Cordero,Manuel Núñez Sánchez,Manuel Palacios Sánchez,Manuel Peña Benítez,Manuel Piñero Méndez,Manuel Prieto Valenzuela,Manuel Real Jiménez,Manuel Redondo García,Manuel Rincón Montes,Manuel Ruiz Pérez,Manuel Ruiz Reyes,Manuel Ruiz-Mateos Reales,Manuel Ruz Baños,Manuel Serrano Pichardo,Manuel Sousa Montero,Manuel Toledano Prieto,Manuel Turón Franco,Manuel Ángel Botubot Pereira,Marc Vito Brezmes,Marcelo Régulo Lafuente Ortega,Marcelo Sander Lima da Souza,Marcelo Villaça Casares,Marco Antonio Navas González,Marcos García Barreno,Marcos Mato Fraiz,Mariano González Bejarano,Mariano Mansilla Cuevas,Mario Bermejo Castanedo,Mario Larrea Vargas,Martí Crespí Pascual,Matías Miguel Tugores Ferrer,Miguel Cancelo Márquez,Miguel Carrilero González,Miguel Guerrero Albarrán,Miguel Manuel del Puerto Athane,Miguel Ángel Cabral Román,Miguel Ángel Cordero Sánchez,Miguel Ángel García Domínguez,Miguel Ángel García Fernández,Miguel Ángel Lobo García,Miguel Ángel Nieto de la Calle,Miguel Ángel Rondán Fernández,Miguel Ángel Roteta Lopetegui,Miguel Ángel Villegas Espinosa,Mikel Arruabarrena Arambide,Mikel Etxabe Loidi,Miquel Robusté Colomer,Miquel Roqué Farrero,Mirza Golubica,Mohamed Nacer,Mohammed Rabiu Alhassan,Moisés Rodríguez García,Natanael Cano Marín,Nicolás Carrasco Tamayo,Nicolás Garnés Alarcón,Nicolás Ignacio Vigneri Cetrulo,Pablo Adrián Guede Barrirero,Pablo Gómez Fernández,Pablo Martín Sáez,Pablo Redondo Martínez,Pedro Antonio Lozano de la Hera,Pedro Félix Chamorro Sáenz,Pedro Jiménez Serrano,Pedro José Morales Vargas,Pedro Largo Carazo,Pedro Martín Pajuelo,Pedro Rodríguez Alfaro,Pedro Ríos Maestre,Pedro Valencia Carballo,Rachid Daoudi,Radivoje Lekić,Rafael Barber Rodríguez,Rafael Caro Vidal,Rafael Díaz Jaén,Rafael García García,Rafael Guillén Castañeda,Rafael López Choquet de Isla,Rafael Mateos Lozano,Rafael Melo Pizarro,Rafael Montes Benítez,Rafael Remuzgo Martín,Rafael Rodríguez Castro,Rafael Rosa Rincón,Rafael Salas Velázquez,Rafael Sánchez del Pozo,Rafael Verdú Beramendi,Rafael de Cos de la Rica,Ramiro Sorbet Allariz,Ramón García López,Ramón González Expósito,Ramón Martí Cuevas,Ramón Pereira Gómez,Ramón Sese Martínez,Ramón Terroba Medina,Raúl Llorente Raposo,Raúl Medina Zamora,Raúl Miguel Cámara,Raúl Molina Alcocer,Raúl Navas Paúl,Recesvinto Casero Úbeda,Renan Brito Soares,Ricardo Rodríguez Flores,Roberto Aldeiturriaga González,Roberto Carlos Rojas,Roberto Carretero García,Roberto Navajas Barrasa,Roberto Rodríguez Durán,Rodolfo Alfredo Orife Pérez,Rodolfo Bodipo Díaz,Rubén Arriaza Pazos,Rubén Jurado Fernández,Rubén Sánchez Martínez,Salvador Alegre Mena,Salvador Amarillo Sánchez,Salvador Asencio Prieto,Salvador Ernesto Tortosa Navarro,Samuel Baños Cardín,Sebastián Fernández Reyes,Sergey Igorevich Dmitriev,Sergio Beato Benítez,Sergio Castaño Ortega,Sergio Lucas Celiz,Sergio Narváez Barrera,Sergio Rodríguez López,Sidi Yaya Keita,Stéphane Onesime Emaná Edzimbi,Stéphane Porato,Timoteo Prieto Cabrera,Tomás Gibert Requena,Tomás Orbegozo Eguiguren,Vagner Aurélio da Silva Rosa,Vicente Adam Carrasco,Vicente López Llano,Vicente Moreno Peris,Víctor Manuel Sánchez Recamales,Víctor Sánchez Mata,Víctor Vidal Mariscal,Walter Alberto López Gasco,Walter Nicolás Otta,Yanko Daučík Ciboch,hang Yi,nan,Àlex Fernández Sánchez,Álvaro Cascajo Franco,Álvaro Fuente Ochoa,Álvaro Pazos Benítez,Álvaro Rey Vázquez,Álvaro Silva Linares,Ángel Barrientos Pastrana,Ángel Lizoain Vidondo,Óscar Benegas Arcos,Óscar Díaz González,Óscar Fernández Cuñarro,Óscar Jiménez Rodríguez
1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
