year,WinOrLost,Abass Muyiwa Lawal,Abel Gómez Moreno,Adil Ramzi,Adilson Mendes Martins,Adolfo Fernández Vázquez,Adolfo José Troisi Couto,Adolfo Romero León,Adrian Lapeña Ruiz,Adrián Fuentes González,Adrián Javier Gunino Duque,Afonso Miguel Castro Vilhena Taira,Agustín García Iñiguez,Airam López Cabrera,Aitor Aldeondo Sarasa,Aitor Bouzo Guerenabarrena,Alain Oyarzun Aguilar,Albert Dalmau Martínez,Alberto Aguilar Leiva,Alberto Calvo Vallina,Alberto Castaño Luis,Alberto Espeso Fernández,Alberto García Cabrera,Alberto Jiménez Benítez,Alberto Ródenas Martínez,Alberto Toril Domingo,Alberto del Moral Saelices,Alejandro Bernal Carreras,Alejandro Marín Díaz,Alejandro Meléndez Fernández,Alejandro Robles García,Alejandro Viedma Vega,Aleksandar Pantić,Alessandro Pierini,Alfonso Barajas Mohedano,Alfonso Carlos Casado Gutiérrez,Alfonso Espejo Navajas,Alfonso Sánchez Moraga,Amador Puig Coll,Andrés Nicolás Olivera,Andrés Pato Bernal,Andrés Terrón Martínez,Antonio Alarcón Vergara,Antonio Almenara Serrano,Antonio Bascón Monzón,Antonio Bruno Moreno Ramírez,Antonio Burguete Navarro,Antonio Carlos Rodríguez Ribeiro,Antonio Crespo Mateos,Antonio Cruz Cruz,Antonio Estévez García,Antonio Jesús Caballero Ramírez,Antonio José González Santos,Antonio López Calero,Antonio Manuel Casas Marín,Antonio Manuel Sarmiento García,Antonio Marín Ruz,Antonio Muñoz Gómez,Antonio Pérez Leiva,Antonio Redondo Fernández,Antonio Rubén Párraga Ortiz,Antonio Suárez Angulo,Antonio Valentín Casanova,Arecio Balbuena Amarilla,Argimiro Pérez García,Ariel Alfredo Montenegro Casella,Aritz López Garai,Armando Lozano Sánchez,Armando Napoleón García Lázaro,Armando Shashoua Sarmiento,Armando Víctor Real Sozzi,Arnal Llibert Conde Carbó,Arnau Sala Descals,Arturo García Muñoz,Arturo Igoroin Sanjurjo,Arturo Juan Rodríguez Pérez-Reverte,Aurelio Suárez Hernández,Avelino Viña Vázquez,Bartolomé Ballester Mulet,Bernardo Víctor Cruz Torres,Borja García Freire,Bruno Zuculini,Carlos Albarrán Sanz,Carlos Caballero Pérez,Carlos Erwin Arias Eguez,Carlos Francisco Puga Medina,Carlos García-Die Sánchez,Carlos Javier Valverde Doblado,Carlos Leopoldo Martínez Garrido,Carlos Marín Tomás,Carlos Morales Luengo,Carmelo Salas Tavira,Cedric Wilfried Teguía Noubi,Charles Dias de Oliveira,Christer George,Christian Carracedo García,Christian Delgado Barragán,Cristian García Ramos,Cristian Osvaldo Álvarez Reyes,César Mantecón Palacios,Damián Ezequiel Petcoff Kailer,Daniel Espejo Guillén,Daniel Germán Onega Sirotto,Daniel González Sanz,Daniel López Ramos,Daniel Pinillos González,Daniel Platero Galiano,Daniel Rodríguez Pérez,Daniel Ruiz García,Dante Rafael López Fariña,Darren Devlin Sidoel,David Carmona Escobedo,David Cerrajería Rubio,David Gallego Rodríguez,David Gutiérrez de Coz,David Mata Olivera,David Omar Rodríguez Barrera,David Prieto Gálvez,David Pérez Arteaga,David Valle Millán,Dennis Georgian Șerban,Diego Martín Abad,Diego Moreno Gavilán,Diego Reyes Muñoz,Diego Sebastián Saja,Diego Seoane Pérez,Djakaridja Traoré,Domingo Cisma González,Domingo Rivero de Vera,Dragiša Gudelj,Edimar Curitiba Fraga,Eduard Campabadal Clarós,Eduardo Frías Molleda,Eduardo García Fernández,Eial Strahman,Ekaitz Jiménez Astigarraga,Emilio Vega Arias,Emmanuel Dorado Rodríguez,Enric Cuxart Vaquer,Enrique Márquez Climent,Esteban Astillero Puente,Esteban José Navarro Navarro,Fausto Rossi,Federico Nicolás Cartabia,Federico Piovaccari,Federico Vico Villegas,Felipe Antonio Ojeda del Rosario,Felipe Herrero Baeza,Felipe Ramos Sánchez,Felipe Romero Rivas,Fermín Cabrera Fernández,Fernando Abelenda Rosado,Fernando Aguilera Carvajal,Fernando Campos Cuesta,Fernando Gabriel Cáceres Zaya,Fernando García Puchades,Fernando Javier Mancebo Blas,Fernando Marchiori Lavagnoli,Fernando Sánchez Cipitria,Fernando Sánchez Corpas,Fernando Usero Toledano,Fidel Chaves de la Torre,Florin Andone,Francesc Xavier Molina Arias,Francisco Abel Camacho Guerrero,Francisco Avilés Alcántara,Francisco Causanilles Puchol,Francisco García Jaramillo,Francisco García Torrero,Francisco Javier García Vicente,Francisco Javier Jiménez Torres,Francisco Jiménez Martín,Francisco José Olivas Alba,Francisco José Serrano Santos,Francisco Julio Monerri,Francisco Lama Díaz,Francisco Luna Toledano,Francisco López Colodrero,Francisco Manuel Jémez Martín,Francisco Manuel Ruano Bausán,Francisco Moreno Jiménez,Francisco Pérez Salido,Francisco Pérez Toledo,Francisco Ramírez Ramírez,Francisco Rodríguez Castillo,Francisco Varela Gil,Francisco Varo López,Francisco Velasco García,Francisco de Borja Benegas Alarcón,Francisco de Paula Cruz Torres,Gabriel Lezcano Rivarola,Gaspar Gálvez Burgos,Gerardo García León,Germán Ezequiel Pacheco González,Germán Rojas Gallego,Gonzalo Fernández de Córdoba Sempere,Gorka García Zubikarai,Guillermo Roldán Méndez,Guzmán Casaseca Lozano,Hugo Filipe Cabral Pina,Héctor Daniel Gilé Pérez,Héctor Rodas Ramírez,Héldon Augusto Almeida Ramos,Iago Bouzón Amoedo,Ignacio García Mallo,Ignacio Javier López Murga,Isaac Becerra Alguacil,Ismael Ruiz Sánchez,Israel Delgado Andrés,Iván Rodríguez del Pozo,Iñaki Berruet Mitxelena,Iñigo Díaz de Cerio Conejero,Iñigo Larrainzar Santamaría,Jagoba Beobide Larrañaga,Jaime Asensio de la Fuente,Jaime Astrain Aguado,Janne Hietanen,Javier Alejandro Villarreal,Javier Cuadra Borrego,Javier Flores Santacruz,Javier Garrido Ramírez,Javier Gracia Carlos,Javier Hervás Salmoral,Javier López Muñoz,Javier Moreno Valera,Javier Patiño Lachica,Javier Prieto Castro,Javier Ruiz Otxoa,Jens Christiaan Hubert Peter Willen Janse,Jerónimo Rodríguez Villalba,Jesús Coca Noguerol,Jesús Manuel González Maestre,Jesús Mariano Angoy Gil,Jesús María Hernández Marcos,Jesús María Sáenz Ortuondo,Jesús Tejero Gimeno,Jesús Álvaro García,Joaquín Béjar Martínez,Joaquín Mesa Casado,Joaquín Navarro Jiménez,John-Christophe Kloblavi Ayina,Jonathan López Pérez,Jonathan Sesma González,Jonay Miguel Hernández Santos,Jordi Fabregat Valmaña,Jordi Martínez Filva,Jorge Eduardo Dominichi Mejías,Jorge García Ortiz,Jorge Luque García,Jorge Miguel Morey Vich,Jorge Moreno San Vidal,Jorge Pérez Sáenz,Jorge Ramírez Fernández,Josu Lobato Eguren,José Alberto López Pérez,José Andrés Fleurquin Rubio,José Antonio Cebrián Valero,José Antonio Corcuera Oca,José Antonio García Rabasco,José Antonio Leiva Galindo,José Antonio Márquez Fernández,José Antonio Revuelta Estévez,José Antonio Rodríguez Álvarez,José Antonio Ruiz López,José Bermúdez Melero,José Bernat Llorens,José Calzado Ferrer,José Carlos Fernández González,José Carlos Fernández Tello,José Carlos Fontán Pol,José Carlos Gómez Tafur,José Carlos Soria Gil,José Cuesta Fernández,José David Pilo Atienza,José Díaz Sánchez,José Eloy Jiménez Moreno,José Fermín Gutiérrez Martín,José Fábio Alves de Azevedo,José González Velasco,José Heredia Jiménez,José Hueso López,José Javier Gómez Somavilla,José Jesús Lanza Morilla,José Luis Blanca Medina,José Luis Burgueña Arroyo,José Luis Cabrera Cava,José Luis García del Pozo,José Luis Gómez Hurtado,José Luis Martínez Ramiro,José Luis Moreno Barroso,José Luis Munárriz Clemos,José Luis Rodríguez Loreto,José Luis Sánchez Rodríguez,José Luis Urbano Martínez,José Luis Zalazar Martínez,José Luis Zaldívar González,José Manuel Alonso Domínguez,José Manuel Calderón Portillo,José Manuel Cruz Orozco,José Manuel Delgado Rivera,José Manuel Fernández Reyes,José Manuel González González,José Manuel Hernández Ávalos,José Manuel Ordóñez Abellán,José Manuel Pérez Gómez,José Manuel Rodríguez Carrillo,José María García Morcillo,José María López de Silva Sánchez,José María Mellado Resina,José María Navarro Rosinos,José Miguel Fernández Cabrera,José Miguel Ortega Calero,José Miguel Ruiz del Amo,José Mingorance Chimeno,José Navarro Aparicio,José Omar Perdomo Machado,José Puche Vicente,José Puntas Hidalgo,José Ramón Gallego Souto,José Ramón García Fernández,José Rodríguez Martínez,José Serrano Castillo,José Tomás Escalante Bermejo,José Torres Domínguez,José Vicente Soto Navarro,José de la Cuesta Serrano,José Ángel Cascales García,José Ángel Crespo Rincón,José Ángel Garrido Martínez,José Óscar Monedero Marín,Juan Alias Aguilar,Juan Alors González,Juan Antonio Albacete Anquela,Juan Antonio Arranz Albertos,Juan Antonio Gallego Mata,Juan Antonio Ruiz Bustillo,Juan Bautista González Maestre,Juan Campos Ignacio,Juan Carlos Calvo Almunia,Juan Carlos Fernández Escribano,Juan Carlos Gómez Díaz,Juan Carlos Martín Corral,Juan Carlos Montes Blanco,Juan Carlos Quero Porras,Juan Carlos Ramos Cabello,Juan Carlos Rojas Díaz,Juan Copado Cebrián,Juan Francisco Vera Montero,Juan José Acosta Ojeda,Juan José Estella Salas,Juan José Gañán Cabezas,Juan José Vallina Santos,Juan Luis Gómez López,Juan Luis Hens Lorite,Juan Luna Eslava,Juan Miguel Callejón Bueno,Juan Miguel Gelabert Margüello,Juan Navarro Beneyto,Juan Pedro Ruiz Cámara,Juan Quero Barraso,Juan Rafael Fuentes Hernández,Juan Ramón Ruano Santana,Juan Verdugo Pérez,Juan Villar Vázquez,Juan Villena Corcobado,Juan de la Cruz Fernández Gálvez,Julio Algar Pérez-Castilla,Julio Iglesias Rojas,Julio Pineda Romero,Julio Romero Verdú,Justo Manuel Pérez Giménez,Leopoldo Rafael Jiménez González,Lluis Tarrés Campos,Lorenzo Martín Roales,Lucas Salido Lorenzo,Luis Alfonso Ledesma Galán,Luis Eduardo Delgado Pacheco,Luis Ligero Ortiz,Luis Martínez Herrera,Luis Miguel Carrión Delgado,Luis Miguel Cervera Indart,Luis Miguel Redondo Fernández,Manuel Alfonso Niza Ariza,Manuel Arroyo Illanes,Manuel Baena Porcel,Manuel Carbó Casellas,Manuel Cruz Ortega,Manuel Díaz Gómez,Manuel Farrando Stiepovich,Manuel García Montes,Manuel Garrido Sevilla,Manuel Herrero Galaso,Manuel Jesús Maderal Villa,Manuel Jiménez Páez,Manuel López Gómez,Manuel López Prieto,Manuel López Rodríguez,Manuel Martínez Pérez,Manuel Miquel Serrano,Manuel Muñoz Bravo,Manuel Ortega Momparlet,Manuel Rodríguez González,Manuel Ruiz Juárez,Manuel Sanchis Martínez,Manuel Sánchez Alcántara,Manuel Sánchez Murias,Manuel Tena López,Manuel de la Cuesta Martínez,Manuel Álvarez Gómez,Manuel Ávila Villalobos,Marc Bertrán Vilanova,Marcelo Osvaldo Carreras Herrero,Marco Camus Muñoz,Marcos Márquez Lebrero,Mariano Andrés Armentano Lepera,Mariano Antonio Fernández Fariña,Mariano Mansilla Cuevas,Marino Solares González,Mario Ortiz Ruiz,Martín Monteagudo Monteagudo,Martín Pérez Mellado,Mate Bilić,Miguel Claus Lorenzo,Miguel Delgado Castaño,Miguel Gutiérrez Casado,Miguel Melgar Rodríguez,Miguel Mesquida Gomila,Miguel Vallespir Bordoy,Miguel Ángel Doblas Rosas,Miguel Ángel Molina Pons,Miguel Ángel Nieto de la Calle,Miguel Ángel Ortiz Rodrigo,Miguel Ángel Portugal Vicario,Miguel Ángel Soria López,Miguel Ángel Tena García,Miguel Ángel de las Cuevas Barberá,Mike Havenaar,Mikel Dañobeitia Martín,Mikel Saizar Soroa,Mohamed Bouzaidi Diouri,Mohammed Djetei Camara,Moisés García León,Moussa Sidibé,Nabil Ghilas,Nahuel Arroyo Mazorra,Nwankwo Emeka Obiora,Oriol Riera Magem,Pablo Luque Gordillo,Pablo Martín Picón Álvaro,Pablo Martín Sáez,Pablo Sierra Madrazo,Pablo Villanueva Fernández,Pascual Sanz Lacambra,Patrick Claude Ekeng Ekeng,Paulo Henrique Soares dos Santos,Pedro Antonio Sánchez Moñino,Pedro Díaz Montesinos,Pedro Gálvez López,Pedro Jiménez Campos,Pedro Kraus Cruz,Pedro Luis Cárdenes Almeida,Pedro Luis Tamayo Tornadijo,Pedro Montero Huerta,Pedro Valdominos Horche,Pelayo Novo García,Rafael Alcaide Crespín,Rafael Antonio Moreno Rodríguez,Rafael Berges Martín,Rafael Campos González,Rafael Carrasco García,Rafael Cepas Robles,Rafael Gálvez Cerrillo,Rafael Martínez Hidalgo,Rafael Martínez Saco,Rafael Navarro Rivas,Rafael Ortiz Ruiz,Rafael Ramírez Frías,Rafael Romero Serrano,Rafael Vinuesa Rivera,Rafael Álvarez Gómez,Ramón Bueno Gozalbo,Ramón Cobo Arroyo,Ramón González Expósito,Ramón Tejada Acuña,Razak Brimah,Raúl Bravo Sanfélix,Raúl Navas Paúl,Rene Krhin,Ricardo Pozo Gálvez,Ricardo Velasco Galán,Ricardo Visus Contreras,Ricardo Álvarez Puig,Roberto Fernández Bonillo,Rodolfo Alfredo Orife Pérez,Rodolfo José Garrido Medina,Rodolfo Rivero Hernández,Rubén de la Cuesta Vera,Ryder Matos Santos,Salvador Cardona Olivé,Salvador Luque Grajales,Salvador Mateo Esclápez,Salvador Ortiz Rosa,Samuel Delgado Serna,Samuel Geoffroy Camille,Samuel de los Reyes Domínguez,Sandro Marques Santos,Santiago Verdú Sánchez,Saša Marković,Sebastián Andrés Balsas Bruno,Sebastián Ariel Romero Salvatore,Sebastián Moyano de la Cruz,Sebastián Rakán Dubarbier Bruschini,Serafín de la Torre Torregrosa,Sergio Benito Crujera,Sergio Boris González Monteagudo,Silvio Augusto González,Sven Olof Fredrik Söderström,Sérvulo Muñoz Muñoz,Thierry Rua Moutinho,Tiago Manuel Dias Correia,Tomás Vicente Sánchez Gallardo,Ulises Alejandro Dávila Plascencia,Vicente Javier Valero Verchili,Vicente Manuel Martí Company,Vicente Naixes Lara,Vicente del Bosque González,Victoriano Alonso Giménez,Vidal Moyano Baena,Vincenzo Renato Rennella,Vujadin Lalović,Víctor Domingo Juárez Ramírez,Víctor Manuel Bermúdez García,Whelliton Augusto Silva,Xabier Jáuregi Blanco,Xavier Moro León,Xisco Jiménez Tejada,Youssouf Diarra,nderson Costa,Álex Sala Herrero,Álvaro Cámara Rey,Ángel Guirado Aldeguer,Ángel Ildefonso Rodríguez Nebreda,Ángel Luis Piñel Blanco,Ángel Luis Pérez Pérez,Ángel Robles González,Ángel Rodríguez Torres,Íñigo López Montaña,Óscar Muñoz Ventaja,Óscar Osuna Cecilia,Óscar Pérez Bovela
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
