WinOrLost;year;team1;team2;score;players;;;;;;;;;;;;;;;;;;;;;;
0;1970;Real Sociedad;Barcelona;1-0;Miguel Reina Santos;Joaquim Rifé Climent;Francisco Fernández Rodríguez;Antonio Torres García;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Pedro María Zabalza Inda;Juan Carlos Pérez López;Lluís Pujol Codina;Carles Rexach Cerdà;Salvador Sadurní Urpí;José Luis Romero Robledo;José Pablo García Castany;Ramón Alfonseda Pous;;;;;;;;
1;1970;Barcelona;Gijón;2-0;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Juan Carlos Pérez López;Lluís Pujol Codina;Ramón Alfonseda Pous;Carles Rexach Cerdà;;;;;;;;;;;;
1;1970;CD Málaga;Barcelona;0-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Josep Maria Fusté Blanch;Marcial Manuel Pina Morales;Narcís Martí Filosia;Juan Carlos Pérez López;Ramón Alfonseda Pous;Carles Rexach Cerdà;José Pablo García Castany;;;;;;;;;;;
0;1970;Las Palmas;Barcelona;3-2;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Juan Carlos Pérez López;Lluís Pujol Codina;Ramón Alfonseda Pous;Carles Rexach Cerdà;Juan Manuel Asensi Ripoll;;;;;;;;;;;
1;1970;Barcelona;Atlético de Madrid;2-0;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Narcís Martí Filosia;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Lluís Pujol Codina;Carles Rexach Cerdà;;;;;;;;;;;;
0;1970;Barcelona;Atlético de Bilbao;0-1;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Narcís Martí Filosia;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Lluís Pujol Codina;Carles Rexach Cerdà;Ramón Alfonseda Pous;;;;;;;;;;;
1;1970;Zaragoza;Barcelona;1-2;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Narcís Martí Filosia;Marcial Manuel Pina Morales;Juan Carlos Pérez López;Lluís Pujol Codina;Ramón Alfonseda Pous;Pedro María Zabalza Inda;;;;;;;;;;;
1;1970;Barcelona;Celta de Vigo;2-1;Salvador Sadurní Urpí;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Juan Carlos Pérez López;Pedro María Zabalza Inda;Lluís Pujol Codina;Carles Rexach Cerdà;Juan Manuel Asensi Ripoll;;;;;;;;;;;
0;1970;Sabadell;Barcelona;2-1;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Marcial Manuel Pina Morales;Narcís Martí Filosia;Juan Carlos Pérez López;Juan Manuel Asensi Ripoll;Lluís Pujol Codina;Carles Rexach Cerdà;Pedro María Zabalza Inda;Ramón Alfonseda Pous;;;;;;;;;;
0;1970;Barcelona;Elche;0-0;Miguel Reina Santos;Joaquim Rifé Climent;Antonio Torres García;Francisco Fernández Rodríguez;Eladio Silvestre Graells;Juan Manuel Asensi Ripoll;Marcial Manuel Pina Morales;José Pablo García Castany;Lluís Pujol Codina;Ramón Alfonseda Pous;Carles Rexach Cerdà;Narcís Martí Filosia;;;;;;;;;;;
