WinOrLost,year,team1,team2,score,players,,,,,,,,,,,,,,,,,,,,,,
1,1995,Eibar,Villarreal,1-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Bixente Oyarzabal Odriozola,Alejandro Calvo García,Óscar Artetxe Paskual,Iñigo Arriola Díez,Pedro María Olano Odriozola,Joseba Arregui Magareño,Mikel Loinaz Balda,Pantzeska Xabier Rebollo Francia,Jon Kortina Bertol,Jokin Aginaga Amubieta,,,,,,,,,
0,1995,Almería,Eibar,1-0,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Antonio Karmona Herrera,Iñaki Martínez Bravo,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Mikel Loinaz Balda,Pedro María Olano Odriozola,Joseba Arregui Magareño,Jokin Aginaga Amubieta,Jon Kortina Bertol,Igor Arenaza Chinchurreta,,,,,,,,,
1,1995,Eibar,Leganés,1-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Gregorio Soria Arretxe,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Pedro María Olano Odriozola,Mikel Loinaz Balda,Jon Kortina Bertol,Joseba Arregui Magareño,Jokin Aginaga Amubieta,,,,,,,,,
1,1995,Eibar,Compostela,1-0,Javier Yubero Solanilla,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Joseba Arregui Magareño,Pedro María Olano Odriozola,Joseba Lizaso Odriozola,Jon Kortina Bertol,Mikel Loinaz Balda,Gregorio Soria Arretxe,,,,,,,,,
0,1995,Logroñés,Eibar,0-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jon Kortina Bertol,Bixente Oyarzabal Odriozola,Alejandro Calvo García,Pantzeska Xabier Rebollo Francia,Óscar Artetxe Paskual,Iñigo Arriola Díez,Joseba Arregui Magareño,Pedro María Olano Odriozola,Mikel Loinaz Balda,Jokin Aginaga Amubieta,,,,,,,,,
0,1995,Eibar,Alavés,1-1,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Joseba Arregui Magareño,Pedro María Olano Odriozola,Mikel Loinaz Balda,Jon Kortina Bertol,Joseba Lizaso Odriozola,Alejandro Calvo García,,,,,,,,,
0,1995,Compostela,Eibar,2-0,Javier Yubero Solanilla,Koldo Sarasúa Gamazo,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jon Kortina Bertol,Pantzeska Xabier Rebollo Francia,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Joseba Arregui Magareño,Mikel Loinaz Balda,Jokin Aginaga Amubieta,Alejandro Calvo García,,,,,,,,,
0,1995,Extremadura,Eibar,1-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Gregorio Soria Arretxe,Jon Kortina Bertol,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Mikel Loinaz Balda,Pedro María Olano Odriozola,Igor Arenaza Chinchurreta,Pantzeska Xabier Rebollo Francia,,,,,,,,,
0,1995,Eibar,Athletic Club B,1-1,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Joseba Arregui Magareño,Joseba Lizaso Odriozola,Pedro María Olano Odriozola,Igor Arenaza Chinchurreta,Alejandro Calvo García,Jon Kortina Bertol,Mikel Loinaz Balda,,,,,,,,,
0,1995,Badajoz,Eibar,4-0,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Bixente Oyarzabal Odriozola,Jon Kortina Bertol,Pantzeska Xabier Rebollo Francia,Iñigo Arriola Díez,Joseba Arregui Magareño,Igor Arenaza Chinchurreta,Joseba Lizaso Odriozola,Alejandro Calvo García,Jokin Aginaga Amubieta,,,,,,,,,
1,1995,Eibar,Real Madrid B,2-1,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Joseba Arregui Magareño,Mikel Loinaz Balda,Pedro María Olano Odriozola,Jon Kortina Bertol,Iñaki Aldalur Aizpurua,,,,,,,,,
0,1995,Eibar,Mallorca,0-1,José Ignacio Garmendia Mendizábal,Iñaki Aldalur Aizpurua,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Alejandro Calvo García,Óscar Artetxe Paskual,Joseba Arregui Magareño,Pedro María Olano Odriozola,Joseba Lizaso Odriozola,Pantzeska Xabier Rebollo Francia,Igor Arenaza Chinchurreta,Jon Kortina Bertol,,,,,,,,,
0,1995,Barcelona B,Eibar,0-0,José Ignacio Garmendia Mendizábal,Iñaki Aldalur Aizpurua,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Jon Kortina Bertol,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Pedro María Olano Odriozola,Joseba Arregui Magareño,Iker Sarriegi Etxabe,Pantzeska Xabier Rebollo Francia,,,,,,,,,
0,1995,Eibar,Hércules,0-0,José Ignacio Garmendia Mendizábal,Iñaki Aldalur Aizpurua,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Pedro María Olano Odriozola,Mikel Loinaz Balda,Igor Arenaza Chinchurreta,Joseba Arregui Magareño,,,,,,,,,,
0,1995,Getafe,Eibar,1-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Iñaki Aldalur Aizpurua,Iñaki Martínez Bravo,Antonio Karmona Herrera,Jokin Aginaga Amubieta,Alejandro Calvo García,Jon Kortina Bertol,Bixente Oyarzabal Odriozola,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Gregorio Soria Arretxe,Pantzeska Xabier Rebollo Francia,Mikel Loinaz Balda,,,,,,,,,
0,1995,Eibar,Osasuna,0-2,José Ignacio Garmendia Mendizábal,Iñaki Aldalur Aizpurua,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Asier Garitano Agirrezabal,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Pedro María Olano Odriozola,Mikel Loinaz Balda,Jon Kortina Bertol,Jokin Aginaga Amubieta,Alejandro Calvo García,,,,,,,,,
1,1995,Eibar,Écija,3-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Iñaki Martínez Bravo,Antonio Karmona Herrera,Asier Garitano Agirrezabal,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Jon Kortina Bertol,Joseba Arregui Magareño,Mikel Loinaz Balda,Pantzeska Xabier Rebollo Francia,Pedro María Olano Odriozola,Gregorio Soria Arretxe,,,,,,,,,
0,1995,Lleida,Eibar,3-0,José Ignacio Garmendia Mendizábal,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Iñaki Martínez Bravo,Gregorio Soria Arretxe,Asier Garitano Agirrezabal,Óscar Artetxe Paskual,Pantzeska Xabier Rebollo Francia,Jon Kortina Bertol,Iñigo Arriola Díez,Pedro María Olano Odriozola,Alejandro Calvo García,Mikel Loinaz Balda,Joseba Arregui Magareño,,,,,,,,,
1,1995,Eibar,Atlético Marbella,1-0,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Iñaki Martínez Bravo,Antonio Karmona Herrera,Asier Garitano Agirrezabal,Iñigo Arriola Díez,Bixente Oyarzabal Odriozola,Pantzeska Xabier Rebollo Francia,Jon Kortina Bertol,Joseba Arregui Magareño,Mikel Loinaz Balda,Gregorio Soria Arretxe,Joseba Lizaso Odriozola,Igor Arenaza Chinchurreta,,,,,,,,,
0,1995,Sestao,Eibar,0-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Asier Garitano Agirrezabal,Jon Kortina Bertol,Óscar Artetxe Paskual,Bixente Oyarzabal Odriozola,Joseba Arregui Magareño,Igor Arenaza Chinchurreta,Joseba Lizaso Odriozola,Iñaki Aldalur Aizpurua,,,,,,,,,,
0,1995,Eibar,Toledo,1-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Antonio Karmona Herrera,Jokin Aginaga Amubieta,Gregorio Soria Arretxe,Asier Garitano Agirrezabal,Óscar Artetxe Paskual,Bixente Oyarzabal Odriozola,Iñigo Arriola Díez,Joseba Arregui Magareño,Igor Arenaza Chinchurreta,Jon Kortina Bertol,Joseba Lizaso Odriozola,Pedro María Olano Odriozola,,,,,,,,,
0,1995,Villarreal,Eibar,1-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Gregorio Soria Arretxe,Jon Kortina Bertol,Iñigo Arriola Díez,Óscar Artetxe Paskual,Alejandro Calvo García,Joseba Lizaso Odriozola,Igor Arenaza Chinchurreta,Asier Garitano Agirrezabal,Pedro María Olano Odriozola,Javier Yubero Solanilla,Jokin Aginaga Amubieta,Pantzeska Xabier Rebollo Francia,,,,,,,
0,1995,Eibar,Almería,0-1,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Iker Sarriegi Etxabe,Antonio Karmona Herrera,Gregorio Soria Arretxe,Asier Garitano Agirrezabal,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Kortina Bertol,Iñigo Arriola Díez,Mikel Loinaz Balda,Joseba Arregui Magareño,Joseba Lizaso Odriozola,Pedro María Olano Odriozola,,,,,,,,,
0,1995,Leganés,Eibar,1-0,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Asier Garitano Agirrezabal,Jon Kortina Bertol,Bixente Oyarzabal Odriozola,Iñigo Arriola Díez,Óscar Artetxe Paskual,Pedro María Olano Odriozola,Alejandro Calvo García,Pantzeska Xabier Rebollo Francia,Mikel Loinaz Balda,,,,,,,,,
1,1995,Eibar,Logroñés,1-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Jon Kortina Bertol,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Joseba Arregui Magareño,Joseba Lizaso Odriozola,Mikel Loinaz Balda,Igor Arenaza Chinchurreta,Jokin Aginaga Amubieta,,,,,,,,,
0,1995,Alavés,Eibar,1-1,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Óscar Artetxe Paskual,Bixente Oyarzabal Odriozola,Jon Kortina Bertol,Iñigo Arriola Díez,Joseba Lizaso Odriozola,Joseba Arregui Magareño,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Alejandro Calvo García,,,,,,,,,
1,1995,Eibar,Extremadura,1-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Kortina Bertol,Iñigo Arriola Díez,Joseba Lizaso Odriozola,Joseba Arregui Magareño,Pedro María Olano Odriozola,Asier Garitano Agirrezabal,Pantzeska Xabier Rebollo Francia,Igor Arenaza Chinchurreta,,,,,,,,,
0,1995,Athletic Club B,Eibar,0-0,Javier Yubero Solanilla,Iker Sarriegi Etxabe,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Jon Kortina Bertol,Óscar Artetxe Paskual,Joseba Lizaso Odriozola,Joseba Arregui Magareño,Alejandro Calvo García,Pedro María Olano Odriozola,Igor Arenaza Chinchurreta,,,,,,,,,
0,1995,Eibar,Badajoz,0-0,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Kortina Bertol,Joseba Lizaso Odriozola,Joseba Arregui Magareño,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Asier Garitano Agirrezabal,,,,,,,,,
0,1995,Real Madrid B,Eibar,0-0,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Antonio Karmona Herrera,Iñaki Martínez Bravo,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Alejandro Calvo García,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Kortina Bertol,Joseba Lizaso Odriozola,Asier Garitano Agirrezabal,Joseba Arregui Magareño,Pedro María Olano Odriozola,,,,,,,,,
0,1995,Mallorca,Eibar,1-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Antonio Karmona Herrera,Iñaki Martínez Bravo,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Asier Garitano Agirrezabal,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Iñigo Arriola Díez,Jon Kortina Bertol,,,,,,,,,,
1,1995,Eibar,Barcelona B,3-1,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Iker Sarriegi Etxabe,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Asier Garitano Agirrezabal,Óscar Artetxe Paskual,Jon Kortina Bertol,Alejandro Calvo García,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Mikel Loinaz Balda,Joseba Lizaso Odriozola,,,,,,,,,
1,1995,Hércules,Eibar,0-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Iñaki Martínez Bravo,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Asier Garitano Agirrezabal,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Pedro María Olano Odriozola,Igor Arenaza Chinchurreta,Iñigo Arriola Díez,Alejandro Calvo García,Joseba Arregui Magareño,,,,,,,,,
0,1995,Eibar,Getafe,1-1,José Ignacio Garmendia Mendizábal,Iñaki Martínez Bravo,Antonio Karmona Herrera,Iker Sarriegi Etxabe,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Asier Garitano Agirrezabal,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Jon Kortina Bertol,Joseba Arregui Magareño,Joseba Lizaso Odriozola,,,,,,,,,
0,1995,Osasuna,Eibar,1-0,Javier Yubero Solanilla,Iker Sarriegi Etxabe,Antonio Karmona Herrera,Gregorio Soria Arretxe,Jokin Aginaga Amubieta,Asier Garitano Agirrezabal,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Kortina Bertol,Iñigo Arriola Díez,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Mikel Loinaz Balda,Joseba Arregui Magareño,,,,,,,,,
1,1996,Eibar,Barcelona B,1-0,José Ignacio Garmendia Mendizábal,Koldo Arce Saralegi,Iker Sarriegi Etxabe,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Eduardo Alonso Álvarez,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Pedro María Olano Odriozola,Aitor Huegun Etxebarria,Jon Solaun Akarregi,Jon Kortina Bertol,Juan José Rodríguez Aguado,,,,,,,,,
0,1996,Gernika,Eibar,2-2,Javier Yubero Solanilla,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Mikel Kortina Bertol,Jon Kortina Bertol,Jon Solaun Akarregi,José Felix Guerrero López,Joseba Arregui Magareño,Igor Arenaza Chinchurreta,Juan José Rodríguez Aguado,Iñigo Arriola Díez,Iker Sarriegi Etxabe,Aitor Huegun Etxebarria,,,,,,,,,
1,1996,Salamanca,Eibar,0-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Mikel Kortina Bertol,Jon Solaun Akarregi,Óscar Artetxe Paskual,José Felix Guerrero López,Juan José Rodríguez Aguado,Aitor Huegun Etxebarria,Pedro María Olano Odriozola,Jon Kortina Bertol,,,,,,,,,
1,1996,Eibar,Villarreal,2-0,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Koldo Sarasúa Gamazo,Eduardo Alonso Álvarez,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,José Felix Guerrero López,Iñigo Arriola Díez,Pedro María Olano Odriozola,Joseba Arregui Magareño,Aitor Huegun Etxebarria,Mikel Kortina Bertol,Jon Solaun Akarregi,Juan José Rodríguez Aguado,,,,,,,,,
1,1996,Eibar,Gernika,4-0,Javier Yubero Solanilla,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Jon Kortina Bertol,Mikel Kortina Bertol,Jon Solaun Akarregi,José Felix Guerrero López,Igor Arenaza Chinchurreta,Joseba Arregui Magareño,Aitor Huegun Etxebarria,Iñigo Arriola Díez,Eduardo Alonso Álvarez,Pedro María Olano Odriozola,,,,,,,,,
1,1996,Atlético de Madrid B,Eibar,0-1,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Iker Sarriegi Etxabe,Pedro Aitor Arregui Artano,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,Jon Solaun Akarregi,José Felix Guerrero López,Pedro María Olano Odriozola,Juan José Rodríguez Aguado,Koldo Arce Saralegi,Eduardo Alonso Álvarez,Mikel Kortina Bertol,,,,,,,,,
0,1996,Eibar,Badajoz,0-0,José Ignacio Garmendia Mendizábal,Koldo Arce Saralegi,Iker Sarriegi Etxabe,Pedro Aitor Arregui Artano,Eduardo Alonso Álvarez,Bixente Oyarzabal Odriozola,Mikel Kortina Bertol,Óscar Artetxe Paskual,Iñigo Arriola Díez,José Felix Guerrero López,Aitor Huegun Etxebarria,Juan José Rodríguez Aguado,Jon Solaun Akarregi,Pedro María Olano Odriozola,,,,,,,,,
0,1996,Mallorca,Eibar,1-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,José Felix Guerrero López,Iñigo Arriola Díez,Igor Arenaza Chinchurreta,Pedro María Olano Odriozola,Juan José Rodríguez Aguado,Jon Solaun Akarregi,Aitor Huegun Etxebarria,Mikel Kortina Bertol,,,,,,,,,
1,1996,Eibar,Alavés,1-0,José Ignacio Garmendia Mendizábal,Koldo Arce Saralegi,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Eduardo Alonso Álvarez,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Solaun Akarregi,José Felix Guerrero López,Juan José Rodríguez Aguado,Igor Arenaza Chinchurreta,Aitor Huegun Etxebarria,Jon Kortina Bertol,,,,,,,,,
1,1996,Levante,Eibar,0-1,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Mikel Kortina Bertol,Óscar Artetxe Paskual,Bixente Oyarzabal Odriozola,José Felix Guerrero López,Igor Arenaza Chinchurreta,Juan José Rodríguez Aguado,Jon Kortina Bertol,Pedro María Olano Odriozola,Aitor Huegun Etxebarria,,,,,,,,,
0,1996,Real Madrid B,Eibar,3-3,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Iker Sarriegi Etxabe,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Mikel Kortina Bertol,José Felix Guerrero López,Igor Arenaza Chinchurreta,Aitor Huegun Etxebarria,Jon Solaun Akarregi,Pedro María Olano Odriozola,Juan José Rodríguez Aguado,,,,,,,,,
0,1996,Eibar,Racing de Santander,1-1,Javier Yubero Solanilla,Koldo Arce Saralegi,Iker Sarriegi Etxabe,Jon Kortina Bertol,Bixente Oyarzabal Odriozola,Jon Solaun Akarregi,Iñigo Arriola Díez,José Felix Guerrero López,Pedro María Olano Odriozola,Joseba Arregui Magareño,Juan José Rodríguez Aguado,Mikel Kortina Bertol,Igor Arenaza Chinchurreta,Aitor Huegun Etxebarria,,,,,,,,,
1,1996,Eibar,Lleida,2-0,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Iker Sarriegi Etxabe,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Mikel Kortina Bertol,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,José Felix Guerrero López,Jon Solaun Akarregi,Aitor Huegun Etxebarria,Pedro María Olano Odriozola,Igor Arenaza Chinchurreta,Juan José Rodríguez Aguado,,,,,,,,,
0,1996,Toledo,Eibar,0-0,José Ignacio Garmendia Mendizábal,Iker Sarriegi Etxabe,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Mikel Kortina Bertol,Jon Solaun Akarregi,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,José Felix Guerrero López,Aitor Huegun Etxebarria,Pedro María Olano Odriozola,Juan José Rodríguez Aguado,,,,,,,,,,
0,1996,Eibar,Almería,1-1,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Mikel Kortina Bertol,Jon Solaun Akarregi,Óscar Artetxe Paskual,José Felix Guerrero López,Pedro María Olano Odriozola,Aitor Huegun Etxebarria,Igor Arenaza Chinchurreta,Joseba Arregui Magareño,Juan José Rodríguez Aguado,,,,,,,,,
0,1996,Racing de Santander,Eibar,0-0,Javier Yubero Solanilla,Iker Sarriegi Etxabe,Koldo Sarasúa Gamazo,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Jon Solaun Akarregi,Jon Kortina Bertol,Iñigo Arriola Díez,Igor Arenaza Chinchurreta,Joseba Arregui Magareño,Juan José Rodríguez Aguado,José Felix Guerrero López,Mikel Kortina Bertol,Aitor Huegun Etxebarria,,,,,,,,,
1,1996,Leganés,Eibar,1-2,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Solaun Akarregi,José Felix Guerrero López,Pedro María Olano Odriozola,Aitor Huegun Etxebarria,Iñigo Arriola Díez,Igor Arenaza Chinchurreta,Juan José Rodríguez Aguado,,,,,,,,,
0,1996,Eibar,Mérida,2-2,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Jon Solaun Akarregi,Óscar Artetxe Paskual,José Felix Guerrero López,Pedro María Olano Odriozola,Aitor Huegun Etxebarria,Jon Kortina Bertol,Mikel Kortina Bertol,Juan José Rodríguez Aguado,,,,,,,,,
0,1996,Albacete,Eibar,1-0,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Koldo Arce Saralegi,Jokin Aginaga Amubieta,Jon Solaun Akarregi,Óscar Artetxe Paskual,Mikel Kortina Bertol,José Felix Guerrero López,Pedro María Olano Odriozola,Joseba Arregui Magareño,Juan José Rodríguez Aguado,Jon Kortina Bertol,Aitor Huegun Etxebarria,,,,,,,,,,
1,1996,Eibar,Orense,2-0,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Jon Kortina Bertol,Bixente Oyarzabal Odriozola,Jon Solaun Akarregi,Mikel Kortina Bertol,Óscar Artetxe Paskual,Iñigo Arriola Díez,Aitor Huegun Etxebarria,Joseba Arregui Magareño,Igor Arenaza Chinchurreta,Juan José Rodríguez Aguado,,,,,,,,,
0,1996,Las Palmas,Eibar,2-0,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Koldo Arce Saralegi,Jon Solaun Akarregi,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Iñigo Arriola Díez,José Felix Guerrero López,Pedro María Olano Odriozola,Joseba Arregui Magareño,Juan José Rodríguez Aguado,Igor Arenaza Chinchurreta,Jon Kortina Bertol,Aitor Huegun Etxebarria,,,,,,,,,
1,1996,Eibar,Écija,3-0,José Ignacio Garmendia Mendizábal,Koldo Sarasúa Gamazo,Koldo Arce Saralegi,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,Jon Kortina Bertol,José Felix Guerrero López,Pedro María Olano Odriozola,Juan José Rodríguez Aguado,Iker Sarriegi Etxabe,Joseba Arregui Magareño,Mikel Loinaz Balda,,,,,,,,,
0,1996,Osasuna,Eibar,0-0,José Ignacio Garmendia Mendizábal,Koldo Arce Saralegi,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Jon Kortina Bertol,Óscar Artetxe Paskual,José Felix Guerrero López,Igor Arenaza Chinchurreta,Juan José Rodríguez Aguado,Pedro María Olano Odriozola,Mikel Loinaz Balda,Joseba Arregui Magareño,,,,,,,,,
0,1996,Barcelona B,Eibar,3-3,José Ignacio Garmendia Mendizábal,Koldo Arce Saralegi,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Jon Solaun Akarregi,Bixente Oyarzabal Odriozola,Óscar Artetxe Paskual,José Felix Guerrero López,Pedro María Olano Odriozola,Juan José Rodríguez Aguado,Jon Kortina Bertol,Aitor Huegun Etxebarria,Joseba Arregui Magareño,,,,,,,,,
0,1996,Eibar,Salamanca,0-0,José Ignacio Garmendia Mendizábal,Koldo Arce Saralegi,Koldo Sarasúa Gamazo,Pedro Aitor Arregui Artano,Jokin Aginaga Amubieta,Bixente Oyarzabal Odriozola,Jon Solaun Akarregi,Óscar Artetxe Paskual,Jon Kortina Bertol,José Felix Guerrero López,Juan José Rodríguez Aguado,José Antonio Gómez Romón,Pedro María Olano Odriozola,Mikel Loinaz Balda,,,,,,,,,
